type	race	ind	gerpa	gerpr
LR	GB	LR.GB.30	1353.20006373436	458.40445883739
LR	GB	LR.GB.31	1312.0789083728	452.922563632346
LR	GB	LR.GB.32	1311.97602778193	482.897079631898
LR	GB	LR.GB.33	1326.68971016291	488.623444532664
LR	GB	LR.GB.34	1300.60628430698	467.68736704684
LR	GB	LR.GB.35	1365.92761192232	447.331697601174
LR	GB	LR.GB.36	1315.974107069	477.432205847524
LR	GB	LR.GB.37	1363.36566358998	405.62297127116
LR	GB	LR.GB.38	1352.62950794407	533.428167268467
LR	GB	LR.GB.39	1313.3999999194	499.884441210826
LR	GB	LR.GB.40	1301.6102040121	469.735482721782
LR	GB	LR.GB.41	1371.5897519651	475.084897052524
LR	GB	LR.GB.42	1289.84634680077	462.155351593798
LR	GB	LR.GB.43	1327.22216238394	493.397390245353
LR	GB	LR.GB.44	1392.50863447235	481.358787827637
LR	GB	LR.GB.45	1325.18882428571	479.228384894865
LR	GB	LR.GB.46	1312.11994955169	461.070055508073
LR	GB	LR.GB.01	1433.44042596736	509.740799047712
LR	GB	LR.GB.02	1433.11994155008	578.201793445005
LR	GB	LR.GB.03	1376.3124104242	413.861055032417
LR	GB	LR.GB.04	1474.96803285854	445.221225060639
LR	GB	LR.GB.05	1440.05126318682	512.993567828043
LR	GB	LR.GB.06	1445.47448023714	510.857447257743
LR	GB	LR.GB.07	1405.40258421946	552.126844476851
LR	GB	LR.GB.08	1437.05714062314	491.140753657479
LR	GB	LR.GB.09	1367.98849037258	435.981421278568
LR	GB	LR.GB.10	1494.06737910988	435.29238589558
LR	GB	LR.GB.11	1483.76868518663	488.132677721812
LR	GB	LR.GB.12	1434.98667625797	550.555351563849
LR	GB	LR.GB.13	1348.50285598547	437.499015128604
LR	GB	LR.GB.14	1454.72817434439	457.909906796953
LR	GB	LR.GB.15	1411.59918903599	488.46037964832
LR	GB	LR.GB.16	1402.16597273924	456.404396753515
LR	GB	LR.GB.17	1384.16662591149	522.794548998907
LR	GB	LR.GB.18	1412.65721616306	476.794563820484
LR	GB	LR.GB.19	1395.68720555502	525.013062696219
LR	GB	LR.GB.20	1374.11012409304	424.8052572714
LR	GB	LR.GB.21	1380.70612381234	514.273012356833
LR	GB	LR.GB.22	1437.8810703419	477.15046712656
LR	GB	LR.GB.23	1428.56895841815	487.765770349534
LR	GB	LR.GB.24	1412.7049449808	455.366520325764
LR	GB	LR.GB.25	1338.84059069444	441.133039283683
LR	GB	LR.GB.26	1367.11897825484	551.54011109552
LR	GB	LR.GB.27	1509.02768988911	508.03109178597
LR	GB	LR.GB.28	1501.42071217292	487.521453403509
LR	GB	LR.GB.29	1438.30845121483	588.787219211456
LR	GB	LR.GB.30	1434.97375308146	532.428289644069
LR	GB	LR.GB.31	1391.27412901866	504.251974646447
LR	GB	LR.GB.32	1440.56220903244	469.280755016558
LR	GB	LR.GB.33	1435.08141301137	463.462526090648
LR	GB	LR.GB.34	1393.58783056523	493.959263400413
LR	GB	LR.GB.35	1412.55034867948	437.31126260232
LR	GB	LR.GB.36	1420.46865617975	457.580718136019
LR	GB	LR.GB.37	1454.09787218357	379.085367651342
LR	GB	LR.GB.38	1402.5890678218	576.473951454259
LR	GB	LR.GB.39	1472.21535720066	423.826739397399
LR	GB	LR.GB.40	1437.99683148319	514.148540826383
LR	GB	LR.GB.41	1348.18333743233	435.587062599476
LR	GB	LR.GB.42	1409.70017437236	492.145669401644
LR	GB	LR.GB.43	1446.20526909814	485.181374170591
LR	GB	LR.GB.44	1395.52188423303	426.373086703214
LR	GB	LR.GB.45	1409.17420253662	479.669790782702
LR	GB	LR.GB.46	1468.45782999666	436.363817788492
LR	GB	LR.GB.01	1570.1726964536	599.065760146
LR	GB	LR.GB.02	1535.7213153556	556.473373959024
LR	GB	LR.GB.03	1567.93675609223	539.907478490009
LR	GB	LR.GB.04	1587.942011578	612.240928272829
LR	GB	LR.GB.05	1582.16331110415	579.761098001541
LR	GB	LR.GB.06	1567.20624584435	607.812246299036
LR	GB	LR.GB.07	1554.91759520322	550.861784234985
LR	GB	LR.GB.08	1512.19810197589	599.254285740397
LR	GB	LR.GB.09	1587.25561209171	593.29111482858
LR	GB	LR.GB.10	1601.72737023464	614.745408227472
LR	GB	LR.GB.11	1543.30009056712	552.938387252014
LR	GB	LR.GB.12	1560.31852098817	589.887026869987
LR	GB	LR.GB.13	1595.32138505477	581.119752942974
LR	GB	LR.GB.14	1538.95584871974	594.736031881554
LR	GB	LR.GB.15	1533.84810723285	536.878346327242
LR	GB	LR.GB.16	1609.13026253287	594.418487732766
LR	GB	LR.GB.17	1572.03985595484	590.14271451412
LR	GB	LR.GB.18	1578.23446454907	568.433705925195
LR	GB	LR.GB.19	1539.35195448687	569.053296940742
LR	GB	LR.GB.20	1537.03669881591	582.798396705819
LR	GB	LR.GB.21	1492.88321532227	557.841060003514
LR	GB	LR.GB.22	1587.47462166027	555.459723112343
LR	GB	LR.GB.23	1599.25184856942	552.786596555044
LR	GB	LR.GB.24	1557.04575287019	578.07790053734
LR	GB	LR.GB.25	1566.03657741019	585.281704616212
LR	GB	LR.GB.26	1542.32677859639	564.904680015877
LR	GB	LR.GB.27	1548.7353824857	565.594926152664
LR	GB	LR.GB.28	1596.97403123679	570.014272482559
LR	GB	LR.GB.29	1566.44640484553	567.003393924135
LR	GB	LR.GB.30	1543.11121584128	574.208477171921
LR	GB	LR.GB.31	1574.71773828108	596.699015501578
LR	GB	LR.GB.32	1546.01258416086	575.727286319509
LR	GB	LR.GB.33	1572.05678919289	572.944846236873
LR	GB	LR.GB.34	1537.48245317307	625.948335524024
LR	GB	LR.GB.35	1521.84045399856	572.929393242188
LR	GB	LR.GB.36	1597.29186324684	633.604165494585
LR	GB	LR.GB.37	1623.88162727204	497.493691133386
LR	GB	LR.GB.38	1506.79458315968	561.955046160487
LR	GB	LR.GB.39	1572.994947641	581.017833737328
LR	GB	LR.GB.40	1534.03215795251	542.427478874323
LR	GB	LR.GB.41	1582.1375077867	572.920524798208
LR	GB	LR.GB.42	1563.30297900322	559.269413394528
LR	GB	LR.GB.43	1566.28386166629	560.871643651249
LR	GB	LR.GB.44	1536.91482639422	574.994175806695
LR	GB	LR.GB.45	1552.71801252802	557.594808764376
LR	GB	LR.GB.46	1601.79413136779	590.657293674913
LR	GB	LR.GB.01	1235.84904369172	410.604175242625
LR	GB	LR.GB.02	1214.86624785682	593.030895152497
LR	GB	LR.GB.03	1271.45607407381	472.848946858614
LR	GB	LR.GB.04	1252.66394315056	426.395585968891
LR	GB	LR.GB.05	1195.9488296293	434.018119071261
LR	GB	LR.GB.06	1233.78655958841	461.410425576837
LR	GB	LR.GB.07	1196.84276668553	442.793212988188
LR	GB	LR.GB.08	1200.30125695686	525.35154737378
LR	GB	LR.GB.09	1213.06247202488	445.250386692185
LR	GB	LR.GB.10	1242.21371444074	473.687366463049
LR	GB	LR.GB.11	1207.91769593559	361.256126956284
LR	GB	LR.GB.12	1279.80313382328	453.239686602147
LR	GB	LR.GB.13	1217.23650897788	445.876852889841
LR	GB	LR.GB.14	1209.84446568152	376.047076001765
LR	GB	LR.GB.15	1213.50186715559	416.827450875686
LR	GB	LR.GB.16	1243.02729065179	423.719870410239
LR	GB	LR.GB.17	1240.64896220594	405.194831241099
LR	GB	LR.GB.18	1222.8929846794	409.370666257836
LR	GB	LR.GB.19	1241.17343603806	447.718180649345
LR	GB	LR.GB.20	1245.24883768551	446.785747616833
LR	GB	LR.GB.21	1193.14375018363	421.735418086351
LR	GB	LR.GB.22	1237.16714982508	435.927621089585
LR	GB	LR.GB.23	1235.63029535209	452.317512908544
LR	GB	LR.GB.24	1250.52897415474	406.055077119611
LR	GB	LR.GB.25	1243.38324323571	406.705034582642
LR	GB	LR.GB.26	1257.8665050653	427.222929276874
LR	GB	LR.GB.27	1224.3391089149	435.565804154113
LR	GB	LR.GB.28	1245.99402474703	426.09620415206
LR	GB	LR.GB.29	1234.00476351034	458.666220155706
LR	GB	LR.GB.30	1227.03487202703	458.727128212609
LR	GB	LR.GB.31	1244.1589803754	456.94940939111
LR	GB	LR.GB.32	1273.19692930609	484.396178929768
LR	GB	LR.GB.33	1217.13622078644	364.62920711842
LR	GB	LR.GB.34	1243.87569151629	432.293203379354
LR	GB	LR.GB.35	1244.76614333967	429.428233750126
LR	GB	LR.GB.36	1242.1953903997	432.437916737604
LR	GB	LR.GB.37	1258.15210234192	386.694787822866
LR	GB	LR.GB.38	1242.42080533091	410.841068059626
LR	GB	LR.GB.39	1227.7453168587	428.622251880093
LR	GB	LR.GB.40	1233.65000924857	470.395009808
LR	GB	LR.GB.41	1241.09096531329	459.505885223682
LR	GB	LR.GB.42	1217.01426811335	376.774105371368
LR	GB	LR.GB.43	1287.37772729565	454.11832456815
LR	GB	LR.GB.44	1257.46270260359	426.977985824187
LR	GB	LR.GB.45	1273.52741872544	495.821592137803
LR	GB	LR.GB.46	1258.65978858194	474.853911605455
LR	GB	LR.GB.01	1218.33905279628	562.222808084348
LR	GB	LR.GB.02	1242.95351607551	518.758005819294
LR	GB	LR.GB.03	1199.09908195297	386.895635507191
LR	GB	LR.GB.04	1220.32716921948	438.363096475434
LR	GB	LR.GB.05	1145.50409308616	402.656364245486
LR	GB	LR.GB.06	1160.94169747103	415.746829028275
LR	GB	LR.GB.07	1232.73685826209	405.897441407785
LR	GB	LR.GB.08	1221.7391758457	429.254080832933
LR	GB	LR.GB.09	1169.06840282155	399.088326253836
LR	GB	LR.GB.10	1208.43232555497	386.824963238503
LR	GB	LR.GB.11	1229.97856845265	448.904395069479
LR	GB	LR.GB.12	1239.77539063439	452.733942820774
LR	GB	LR.GB.13	1194.10108004664	431.686537671182
LR	GB	LR.GB.14	1237.93333774262	437.638991679267
LR	GB	LR.GB.15	1218.05466187474	387.690353501415
LR	GB	LR.GB.16	1162.88672693041	443.629485757866
LR	GB	LR.GB.17	1206.82611244183	567.839234934857
LR	GB	LR.GB.18	1236.85253185171	423.262086528503
LR	GB	LR.GB.19	1187.13239972659	415.566520646404
LR	GB	LR.GB.20	1135.49683505158	366.479408075089
LR	GB	LR.GB.21	1200.11466301301	426.730166090364
LR	GB	LR.GB.22	1165.47140423066	400.041350194513
LR	GB	LR.GB.23	1238.41663153237	427.64825957813
LR	GB	LR.GB.24	1220.20858249762	441.48262791227
LR	GB	LR.GB.25	1165.16903039826	403.560932502939
LR	GB	LR.GB.26	1211.37540890187	393.587714122965
LR	GB	LR.GB.27	1200.19621376091	403.168308177255
LR	GB	LR.GB.28	1198.57062222363	441.675088743084
LR	GB	LR.GB.29	1209.19461288292	406.659249124033
LR	GB	LR.GB.30	1214.99606406367	414.186244443875
LR	GB	LR.GB.31	1170.16521957876	413.665627929837
LR	GB	LR.GB.32	1174.80994843845	389.716476443652
LR	GB	LR.GB.33	1198.79507556343	421.650302681501
LR	GB	LR.GB.34	1210.07838503189	432.020678239395
LR	GB	LR.GB.35	1174.20423852307	413.622660740635
LR	GB	LR.GB.36	1158.59469101437	416.457134596268
LR	GB	LR.GB.37	1213.25085936389	352.976161674139
LR	GB	LR.GB.38	1206.65801388065	416.55824494935
LR	GB	LR.GB.39	1215.62575898157	420.536668384827
LR	GB	LR.GB.40	1173.85167137284	397.207723209389
LR	GB	LR.GB.41	1216.80290124296	413.655376202491
LR	GB	LR.GB.42	1212.17412227108	406.462922938921
LR	GB	LR.GB.43	1222.83416215791	418.596770687631
LR	GB	LR.GB.44	1266.01350148729	446.94748216212
LR	GB	LR.GB.45	1174.02798404678	370.569408074415
LR	GB	LR.GB.46	1221.21848528407	432.513838448059
LR	RT	LR.RT.01	3011.44347052731	1181.83363757746
LR	RT	LR.RT.02	3020.60458062834	1156.70821123421
LR	RT	LR.RT.03	2938.00613291428	1100.13296718314
LR	RT	LR.RT.04	3020.47651133799	1141.02883410334
LR	RT	LR.RT.05	2995.4608987024	1170.23332342805
LR	RT	LR.RT.06	2921.03354636456	1103.1480157169
LR	RT	LR.RT.07	2980.52522046965	1148.95171759411
LR	RT	LR.RT.08	2924.05501884068	1097.26821019761
LR	RT	LR.RT.09	2943.45151524838	1096.44694374957
LR	RT	LR.RT.10	2993.56741463905	1079.97383408315
LR	RT	LR.RT.11	2946.40249779512	1230.45697724123
LR	RT	LR.RT.12	2941.53248183971	1053.95795286432
LR	RT	LR.RT.13	3017.50466713046	1330.11175636878
LR	RT	LR.RT.14	2973.0774553947	1316.068906429
LR	RT	LR.RT.15	2980.44585147904	1060.03159785139
LR	RT	LR.RT.16	3030.62504230799	1321.99250820052
LR	RT	LR.RT.17	2997.62465695337	1157.61257160131
LR	RT	LR.RT.18	2976.31768918861	1101.70724396716
LR	RT	LR.RT.19	2987.45609370106	1066.30715099162
LR	RT	LR.RT.20	2964.96806229495	1119.37520212307
LR	RT	LR.RT.21	2980.43747764534	1159.12661458546
LR	RT	LR.RT.22	2944.55867642365	992.152466407603
LR	RT	LR.RT.23	2976.46317647859	1127.49334086347
LR	RT	LR.RT.01	1966.49001857182	845.867434518304
LR	RT	LR.RT.02	1976.87009685385	813.294566846355
LR	RT	LR.RT.03	2021.14214832759	753.747065499901
LR	RT	LR.RT.04	1992.55337016034	736.38032691496
LR	RT	LR.RT.05	1989.46306613323	742.938535521497
LR	RT	LR.RT.06	2019.12649750941	794.845220931097
LR	RT	LR.RT.07	2021.36528129497	830.661127642112
LR	RT	LR.RT.08	1953.79740185658	824.444826814269
LR	RT	LR.RT.09	1966.54825544825	734.546231566323
LR	RT	LR.RT.10	2023.65228202636	762.090685921149
LR	RT	LR.RT.11	2027.13105074259	826.742899818738
LR	RT	LR.RT.12	1911.06748574361	842.457980823804
LR	RT	LR.RT.13	2002.48214750248	755.607458627704
LR	RT	LR.RT.14	2011.3087384441	848.091878663301
LR	RT	LR.RT.15	2000.26122792056	695.289344861429
LR	RT	LR.RT.16	2022.33603853814	776.689131956742
LR	RT	LR.RT.17	2014.29371081023	836.335978485662
LR	RT	LR.RT.18	2053.08855671239	751.995268737775
LR	RT	LR.RT.19	2003.06201212581	781.550108493584
LR	RT	LR.RT.20	1993.52604977648	778.541963727342
LR	RT	LR.RT.21	2003.37155689838	799.363603893506
LR	RT	LR.RT.22	1995.36923766731	738.416143279469
LR	RT	LR.RT.23	1990.62774728903	758.484412030304
LR	RT	LR.RT.01	1956.23032743866	804.348516376788
LR	RT	LR.RT.02	1975.89498663655	789.675659756424
LR	RT	LR.RT.03	2009.73283146156	805.045585867811
LR	RT	LR.RT.04	2024.64808033854	859.054089067571
LR	RT	LR.RT.05	1974.65880310531	793.074278634652
LR	RT	LR.RT.06	1984.08521790272	766.783991915829
LR	RT	LR.RT.07	1939.73059828841	762.176779668053
LR	RT	LR.RT.08	2010.08868448275	802.261287934309
LR	RT	LR.RT.09	2030.37239066587	787.76362518151
LR	RT	LR.RT.10	1980.57216857125	796.656652699044
LR	RT	LR.RT.11	1998.05442581654	791.589419651199
LR	RT	LR.RT.12	2013.44604271996	809.698802128963
LR	RT	LR.RT.13	1965.87660838463	807.023758840635
LR	RT	LR.RT.14	1986.2344419406	795.524146249661
LR	RT	LR.RT.15	2018.69295854921	755.897620518321
LR	RT	LR.RT.16	1981.02629470749	867.677926964589
LR	RT	LR.RT.17	1996.30849948284	800.126422595021
LR	RT	LR.RT.18	1914.02536811467	746.722277394184
LR	RT	LR.RT.19	1960.25508446083	815.183633155999
LR	RT	LR.RT.20	1942.32602859407	818.934303978839
LR	RT	LR.RT.21	1985.19194682764	766.312257919669
LR	RT	LR.RT.22	2048.13038982765	831.402650438556
LR	RT	LR.RT.23	2056.23364795713	764.662399536271
LR	RT	LR.RT.01	1871.0075723376	783.758691871361
LR	RT	LR.RT.02	1868.93350990151	778.509762469242
LR	RT	LR.RT.03	1861.86981623167	733.780006145311
LR	RT	LR.RT.04	1790.84538955407	667.814800234721
LR	RT	LR.RT.05	1857.37383187592	849.054999773634
LR	RT	LR.RT.06	1875.06547359725	812.891206443965
LR	RT	LR.RT.07	1878.25407818502	755.228315664466
LR	RT	LR.RT.08	1876.12607094003	792.021967959099
LR	RT	LR.RT.09	1844.92699226035	779.997557908958
LR	RT	LR.RT.10	1824.79531431443	693.635768436572
LR	RT	LR.RT.11	1871.52948641098	893.141338370011
LR	RT	LR.RT.12	1866.27048076566	737.548747534997
LR	RT	LR.RT.13	1869.76050153756	728.413193125907
LR	RT	LR.RT.14	1839.65694736111	791.753340817138
LR	RT	LR.RT.15	1847.26822976095	659.53868395694
LR	RT	LR.RT.16	1845.54809028295	764.247064624469
LR	RT	LR.RT.17	1864.06565614703	820.366709425678
LR	RT	LR.RT.18	1838.24092896884	726.105847683334
LR	RT	LR.RT.19	1851.82432837735	731.25118959278
LR	RT	LR.RT.20	1877.21811619929	782.503148487105
LR	RT	LR.RT.21	1893.04660819704	852.343184046351
LR	RT	LR.RT.22	1837.83047101131	720.794107371597
LR	RT	LR.RT.23	1807.7639810135	668.882595339799
LR	RT	LR.RT.01	1967.82273896591	776.660360025372
LR	RT	LR.RT.02	1937.78146562493	731.612003339416
LR	RT	LR.RT.03	1922.51705910173	787.933512189772
LR	RT	LR.RT.04	1991.82807515308	829.792658171316
LR	RT	LR.RT.05	1962.44184693525	838.013555589055
LR	RT	LR.RT.06	1947.40405559585	807.433977748193
LR	RT	LR.RT.07	1955.25118933814	842.974329826043
LR	RT	LR.RT.08	1922.43612974106	796.917644461054
LR	RT	LR.RT.09	1940.22529247106	700.347238788075
LR	RT	LR.RT.10	1927.84507943414	746.739221709909
LR	RT	LR.RT.11	1966.62100709093	825.572572671307
LR	RT	LR.RT.12	1957.10997929085	768.050697494331
LR	RT	LR.RT.13	1966.84591298962	798.911486705906
LR	RT	LR.RT.14	1982.15627232783	846.798426765659
LR	RT	LR.RT.15	1950.27733487313	754.715748396422
LR	RT	LR.RT.16	1941.94924196899	752.773053917604
LR	RT	LR.RT.17	1966.6584591036	796.925413160471
LR	RT	LR.RT.18	1970.94074643319	815.053171451047
LR	RT	LR.RT.19	1986.11761282302	786.172304781675
LR	RT	LR.RT.20	1982.77357391618	751.138283372712
LR	RT	LR.RT.21	1947.63099399292	818.353397551982
LR	RT	LR.RT.22	1959.5319969995	879.412514494799
LR	RT	LR.RT.23	1960.94826301667	760.904036678041
LR	RT	LR.RT.01	1341.33953605194	513.551971310349
LR	RT	LR.RT.02	1349.06462105484	477.095256841862
LR	RT	LR.RT.03	1374.84387511551	516.819175703153
LR	RT	LR.RT.04	1396.68510628959	535.915064233085
LR	RT	LR.RT.05	1344.81471096863	516.705570868474
LR	RT	LR.RT.06	1357.61554672949	534.401836689793
LR	RT	LR.RT.07	1357.31206024848	476.984175936113
LR	RT	LR.RT.08	1359.64518217057	526.979583970198
LR	RT	LR.RT.09	1345.68431347314	545.863501230299
LR	RT	LR.RT.10	1346.0177551647	519.579730668575
LR	RT	LR.RT.11	1343.55809958209	557.348169326308
LR	RT	LR.RT.12	1363.27238964662	511.621278485133
LR	RT	LR.RT.13	1390.66187092876	577.763830744204
LR	RT	LR.RT.14	1374.8686543819	573.30831612915
LR	RT	LR.RT.15	1384.86664960503	564.951027850062
LR	RT	LR.RT.16	1358.02080996617	520.487616735116
LR	RT	LR.RT.17	1361.80408329366	548.330900023361
LR	RT	LR.RT.18	1351.27389726039	439.959079723859
LR	RT	LR.RT.19	1386.9979034967	530.429650635136
LR	RT	LR.RT.20	1368.96654128683	529.226199498597
LR	RT	LR.RT.21	1363.73956399569	592.895127548
LR	RT	LR.RT.22	1363.44945226177	529.627390702026
LR	RT	LR.RT.23	1377.54206015519	576.922058716298
LR	RT	LR.RT.01	1429.60560257593	551.141038126792
LR	RT	LR.RT.02	1415.95680271286	482.072019626724
LR	RT	LR.RT.03	1470.27903131264	573.958353705834
LR	RT	LR.RT.04	1419.58895703853	498.420235491391
LR	RT	LR.RT.05	1434.8418517061	534.877471650747
LR	RT	LR.RT.06	1415.81912743857	584.794987117657
LR	RT	LR.RT.07	1422.97387269264	560.890386063258
LR	RT	LR.RT.08	1423.18234835693	587.885354542288
LR	RT	LR.RT.09	1393.42707601711	450.488589497057
LR	RT	LR.RT.10	1325.76866925296	518.124556874648
LR	RT	LR.RT.11	1464.17948928584	546.125457988579
LR	RT	LR.RT.12	1433.68458883024	480.877293743742
LR	RT	LR.RT.13	1455.72475805083	550.846926209932
LR	RT	LR.RT.14	1424.17648059765	548.053666237236
LR	RT	LR.RT.15	1344.5941744483	512.710546489301
LR	RT	LR.RT.16	1432.45868710107	545.752705677389
LR	RT	LR.RT.17	1449.43484094058	546.182048886593
LR	RT	LR.RT.18	1454.09968629561	455.992268855257
LR	RT	LR.RT.19	1396.66134987142	516.419301524383
LR	RT	LR.RT.20	1474.24182066006	499.795873367789
LR	RT	LR.RT.21	1464.86347902703	551.554519974298
LR	RT	LR.RT.22	1374.79092752713	562.337670214536
LR	RT	LR.RT.23	1358.45770258486	512.89343709057
LR	RT	LR.RT.01	1596.39764776518	729.427245067766
LR	RT	LR.RT.02	1479.01156581006	690.477235876127
LR	RT	LR.RT.03	1572.09577253368	605.095088528293
LR	RT	LR.RT.04	1574.29344812049	599.980794632281
LR	RT	LR.RT.05	1611.92123050165	656.920008391404
LR	RT	LR.RT.06	1574.15248061894	597.654716428932
LR	RT	LR.RT.07	1640.08457818571	749.983769511597
LR	RT	LR.RT.08	1532.08678082267	701.524940748802
LR	RT	LR.RT.09	1551.07528084669	588.958637242478
LR	RT	LR.RT.10	1561.26314839969	671.269575354702
LR	RT	LR.RT.11	1544.45421176434	703.036788368234
LR	RT	LR.RT.12	1584.06151673501	631.590125117643
LR	RT	LR.RT.13	1577.27569124915	740.683192346456
LR	RT	LR.RT.14	1632.51133471702	685.734590092551
LR	RT	LR.RT.15	1577.29234551847	637.178524275494
LR	RT	LR.RT.16	1572.22561706722	731.31914029826
LR	RT	LR.RT.17	1597.34050563806	613.059851495731
LR	RT	LR.RT.18	1580.37452449412	635.646271123519
LR	RT	LR.RT.19	1635.42576158731	758.261716681499
LR	RT	LR.RT.20	1592.96512656941	733.507296162779
LR	RT	LR.RT.21	1583.67863472361	659.809318644538
LR	RT	LR.RT.22	1583.1946256984	666.11780563704
LR	RT	LR.RT.23	1532.73360265488	586.610509262174
LR	RT	LR.RT.01	1301.6614042073	555.324150161415
LR	RT	LR.RT.02	1256.01004493646	542.121640145536
LR	RT	LR.RT.03	1250.06381425228	469.241372102753
LR	RT	LR.RT.04	1267.84800182876	484.66001640609
LR	RT	LR.RT.05	1264.38569611622	481.621487299201
LR	RT	LR.RT.06	1283.7230654854	502.793700785757
LR	RT	LR.RT.07	1288.73070817045	525.405102593472
LR	RT	LR.RT.08	1259.22715076959	548.191433401263
LR	RT	LR.RT.09	1255.17110568709	505.459215900582
LR	RT	LR.RT.10	1287.61902990225	497.918741357211
LR	RT	LR.RT.11	1260.93477856303	497.800159379175
LR	RT	LR.RT.12	1262.30629355323	552.29326643686
LR	RT	LR.RT.13	1257.50738982079	523.873113157817
LR	RT	LR.RT.14	1294.11362309486	575.18407355151
LR	RT	LR.RT.15	1296.08706060325	492.275382660147
LR	RT	LR.RT.16	1283.69818847674	577.343006406995
LR	RT	LR.RT.17	1301.43756969466	587.391777535941
LR	RT	LR.RT.18	1316.87715689356	486.014623180412
LR	RT	LR.RT.19	1246.92050263148	509.675300785371
LR	RT	LR.RT.20	1299.49595978512	544.979217700346
LR	RT	LR.RT.21	1255.18683604401	481.437330045386
LR	RT	LR.RT.22	1278.30641636613	499.59589753676
LR	RT	LR.RT.23	1252.49186172593	446.918477410336
LR	RT	LR.RT.01	1168.14745986792	539.113633301273
LR	RT	LR.RT.02	1178.50044951715	453.554729744582
LR	RT	LR.RT.03	1185.5164348626	520.722850227338
LR	RT	LR.RT.04	1168.82428891365	437.20922919917
LR	RT	LR.RT.05	1157.31501859416	443.673616316495
LR	RT	LR.RT.06	1198.50122934801	401.171610205982
LR	RT	LR.RT.07	1170.05493495387	533.080535496236
LR	RT	LR.RT.08	1195.88267387712	521.614140737204
LR	RT	LR.RT.09	1206.26472642896	494.185469850311
LR	RT	LR.RT.10	1234.79955897438	440.921126863935
LR	RT	LR.RT.11	1168.60521794595	477.076879673829
LR	RT	LR.RT.12	1178.06448889723	492.868494346771
LR	RT	LR.RT.13	1196.34933156073	426.328824793323
LR	RT	LR.RT.14	1203.99419011954	471.399523572268
LR	RT	LR.RT.15	1214.85755004712	422.833209238255
LR	RT	LR.RT.16	1191.00204006308	451.478001572811
LR	RT	LR.RT.17	1170.11702903475	450.333448483497
LR	RT	LR.RT.18	1208.16917336986	555.97128402857
LR	RT	LR.RT.19	1179.80960409668	425.364022515228
LR	RT	LR.RT.20	1191.94703322786	488.576722758941
LR	RT	LR.RT.21	1186.68577192603	477.790797764305
LR	RT	LR.RT.22	1196.37831173578	421.500789496577
LR	RT	LR.RT.23	1195.67930631762	508.699833217071
LR	SC	LR.SC.01	2844.90044098934	976.322102202209
LR	SC	LR.SC.02	2889.49950959164	999.414674795782
LR	SC	LR.SC.03	2948.78668902527	1054.43952920606
LR	SC	LR.SC.04	2820.49694603139	924.718681618245
LR	SC	LR.SC.05	2957.13590049946	985.412073318722
LR	SC	LR.SC.06	2903.67910010572	953.90204027586
LR	SC	LR.SC.07	2930.28160093306	982.552775698892
LR	SC	LR.SC.08	2942.70574562981	1089.52243729818
LR	SC	LR.SC.09	3054.1179029108	1048.99701154338
LR	SC	LR.SC.10	3005.56512665257	1061.51285871167
LR	SC	LR.SC.11	2867.65021874269	989.795496830489
LR	SC	LR.SC.12	2960.71545971842	955.785824823865
